WALKING 06
Date:,2019/07/18
Time:,15:31:02
Type:,
Description:,""
Notes:,""

EVENTS
Subject,Context,Name,Time (s),Description
Patient 1,Right,Foot Strike,1.860000,The instant the heel strikes the ground
Patient 1,Right,Foot Off,2.650000,The instant the toe leaves the ground

TRAJECTORIES
100.000000,Hz
,LASI,,,RASI,,,LPSI,,,RPSI,,,RTHI,,,RKNE,,,RTIB,,,RANK,,,RHEE,,,RTOE,,,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,RHipAngles,,,RKneeAngles,,,RAnkleAngles,,,RAbsAnkleAngle,,,LPelvisAngles,,,RPelvisAngles,,,RFootProgressAngles,,,RGroundReactionForce,,,RNormalisedGRF,,,RAnkleForce,,,RKneeForce,,,RHipForce,,,RGroundReactionMoment,,,RAnkleMoment,,,RKneeMoment,,,RHipMoment,,,RAnklePower,,,RKneePower,,,RHipPower,,,PELO,,,PELP,,,PELL,,,PELA,,,RFEO,,,RFEP,,,RFEL,,,RFEA,,,RFOO,,,RFOP,,,RFOL,,,RFOA,,,RTIO,,,RTIP,,,RTIL,,,RTIA,,,RTOO,,,RTOP,,,RTOL,,,RTOA
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
140,175.321152,205.711166,925.431519,472.226898,179.621460,929.584045,267.664795,-31.604074,931.927246,365.780701,-33.643101,941.324951,531.627197,83.279274,604.195679,521.028076,63.496109,468.608826,509.745758,-59.593224,352.155304,443.416168,-204.331436,189.232010,377.879547,-253.648468,193.404617,454.790680,-146.454086,45.780144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.817860,-6.194298,-2.319838,36.062252,9.624100,-4.616395,-7.115475,2.340312,-7.914358,-7.047354,0.000000,0.000000,2.336328,-0.595411,5.049788,2.336328,0.595411,-5.049788,-35.177467,8.947913,-20.715656,,,,,,,-0.234508,0.060234,0.053372,-0.011555,0.152661,0.596431,0.137115,-0.066832,1.488186,,,,-44.254456,-0.000000,-10.519379,126.377762,-36.535496,-12.969707,-252.189667,-56.496449,22.534578,0.000000,0.000000,0.045805,0.000000,0.000000,-0.206808,0.000000,0.000000,0.553766,320.623871,141.648560,832.205994,318.425415,150.272369,1043.578613,109.896484,160.165680,829.258789,339.244720,352.220032,823.808533,466.805634,69.526833,461.641357,426.037567,133.008041,833.854126,92.392242,111.169601,413.530060,515.660339,441.642670,403.527679,467.047211,-132.463135,74.411636,397.286957,-238.734161,225.186203,284.829346,-67.690704,35.757034,495.737854,20.520508,195.514252,407.520416,-193.748306,186.836960,463.850250,56.402664,447.942566,57.217987,-90.469101,163.463623,497.185669,52.590057,-68.510345,490.300629,-97.039444,24.153454,467.047211,-132.463104,74.411652,429.561371,-75.448624,11.268590,499.864197,-46.044899,64.520981
141,173.242905,213.886154,926.790405,470.181427,188.570557,931.372437,266.216125,-23.140917,933.716553,364.337097,-25.006069,942.993103,531.548645,99.200058,605.603943,521.262085,82.147377,469.807465,509.429474,-39.859104,352.874268,441.677429,-184.276108,189.957886,376.122650,-234.132019,193.400970,452.570068,-123.880768,48.344948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.431876,-6.272351,-1.267551,37.137897,10.715429,-4.348898,-6.146097,2.549149,-8.626491,-6.076304,0.000000,0.000000,2.376390,-0.680792,4.904866,2.376390,0.680792,-4.904866,-36.353722,8.725364,-20.545527,,,,,,,-0.217395,0.050930,0.051451,-0.025268,0.139458,0.567704,0.127811,-0.080374,1.467495,,,,-40.305733,-0.000000,-8.621243,119.543739,-30.035952,-10.986019,-234.301315,-42.142132,22.009071,0.000000,0.000000,0.061530,0.000000,0.000000,-0.166105,0.000000,0.000000,0.529315,318.826233,150.133484,833.812744,316.312531,158.904999,1045.175903,108.055847,168.102768,830.560364,336.913635,360.746399,825.287476,466.936096,87.176743,462.851349,424.259369,141.767059,835.612915,92.435028,121.847000,414.898071,507.926819,460.768066,412.832458,464.858124,-110.289909,76.974739,395.645905,-219.755890,225.702148,282.326324,-45.643639,39.612000,492.872101,40.478218,200.979401,405.655914,-173.996201,188.219421,463.871399,74.115097,449.116577,55.322021,-74.016716,171.311661,488.678375,73.916046,-66.068604,487.928864,-73.801224,27.398945,464.858124,-110.289886,76.974754,427.084930,-52.252464,14.944699,497.266876,-23.545174,68.733841
142,171.305252,221.967514,928.101990,468.293121,197.331650,933.114014,264.811401,-14.775565,935.444641,362.928772,-16.479998,944.611816,531.343811,115.017006,607.197327,521.248962,100.776962,471.159821,508.925720,-19.760670,353.381012,439.957672,-163.322922,189.879227,374.483826,-213.834595,192.219147,450.281921,-99.438805,50.734932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.017906,-6.304420,-0.261533,38.022842,11.746095,-4.131054,-4.972311,2.713959,-9.186535,-4.908377,0.000000,0.000000,2.414631,-0.765790,4.777809,2.414631,0.765790,-4.777809,-37.964909,8.501902,-20.358696,,,,,,,-0.199763,0.041036,0.047904,-0.042115,0.125088,0.539054,0.113907,-0.092778,1.448094,,,,-36.235069,-0.000000,-6.540151,111.058060,-23.682961,-8.714052,-212.249741,-28.564989,20.938927,0.000000,0.000000,0.069641,0.000000,0.000000,-0.125497,0.000000,0.000000,0.490034,317.162048,158.482178,835.371094,314.334503,167.394577,1046.724365,106.356079,175.969101,831.813477,334.781738,369.129700,826.724182,466.843323,104.869026,464.211212,422.611328,150.357193,837.323364,92.464935,133.027267,416.396179,500.349945,479.537231,422.505493,462.671234,-86.379517,79.254662,394.061554,-200.122253,225.022675,279.809235,-21.649529,43.694458,490.006348,61.152283,207.239700,403.831177,-153.327682,188.774384,463.682495,91.917206,450.394714,53.591705,-56.425728,178.062637,480.789276,96.946945,-63.440796,485.541138,-48.465275,30.665358,462.671234,-86.379501,79.254662,424.587158,-26.888620,18.811951,494.652832,0.711964,73.327026
143,169.500595,229.959625,929.364502,466.550751,205.920868,934.805115,263.451691,-6.502418,937.107483,361.557861,-8.058380,946.176025,531.018555,130.706757,608.965759,520.993896,119.346176,472.656372,508.241577,0.639609,353.679443,438.276703,-141.504517,189.003937,372.966614,-192.740051,189.894043,447.987427,-73.327171,52.889252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.583899,-6.291172,0.699800,38.708485,12.708613,-3.987903,-3.647927,2.836818,-9.602830,-3.596743,0.000000,0.000000,2.450636,-0.850120,4.666426,2.450636,0.850120,-4.666426,-39.952961,8.287007,-20.163443,,,,,,,-0.182008,0.030664,0.043025,-0.061385,0.109762,0.511286,0.096851,-0.104487,1.430471,,,,-32.088043,0.000000,-4.308696,101.166275,-17.572872,-6.217463,-186.939743,-15.815055,19.364880,0.000000,0.000000,0.071006,0.000000,0.000000,-0.086782,0.000000,0.000000,0.437977,315.623352,166.705338,836.877808,312.484436,175.750397,1048.221069,104.787872,183.767242,833.016235,332.832886,377.382111,828.116882,466.528656,122.559875,465.713745,421.085968,158.793045,838.981934,92.435211,144.632889,418.027985,492.912628,497.935669,432.488037,460.520416,-60.921928,81.255966,392.541229,-179.802490,223.168747,277.326904,4.065224,47.942295,487.203033,82.385689,214.086548,402.064056,-131.776489,188.499802,463.285919,109.766266,451.769226,52.013672,-37.740494,183.626587,473.607056,121.632523,-60.633209,483.180145,-21.295090,33.951694,460.520416,-60.921928,81.255936,422.115662,0.367294,22.847137,492.074341,26.474106,78.228531
144,167.820282,237.867386,930.575317,464.941986,214.356155,936.441589,262.138245,1.684789,938.700684,360.226685,0.266064,947.679871,530.579407,146.244293,610.895325,520.503235,137.813309,474.284180,507.387482,21.278942,353.771027,436.654266,-118.855385,187.349411,371.573853,-170.832993,186.473816,445.752045,-45.754459,54.762142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.138770,-6.233709,1.616893,39.187016,13.595674,-3.939016,-2.227746,2.921541,-9.889291,-2.194628,0.000000,0.000000,2.483985,-0.933587,4.568268,2.483985,0.933587,-4.568268,-42.257671,8.083015,-19.969074,,,,,,,-0.164837,0.020001,0.037114,-0.082288,0.093758,0.485468,0.078253,-0.115346,1.414298,,,,-27.971722,-0.000000,-1.996877,90.211815,-11.803573,-3.603189,-159.462494,-4.041497,17.355740,0.000000,0.000000,0.066929,0.000000,0.000000,-0.051701,0.000000,0.000000,0.376249,314.201202,174.814896,838.329468,310.754150,183.982697,1049.662598,103.341324,191.500290,834.166321,331.049103,385.516510,829.463867,465.994904,140.202972,467.347412,419.674805,167.091034,840.584229,92.304932,156.585297,419.790863,485.602386,515.946045,442.712158,458.443054,-34.118950,82.990791,391.092285,-158.764557,220.178009,274.928467,31.245705,52.285069,484.505524,104.025627,221.301361,400.371643,-109.378555,187.405655,462.685638,127.617050,453.230530,50.565247,-18.011032,187.947876,467.194427,147.910934,-57.644669,480.893311,7.429580,37.261719,458.443054,-34.118954,82.990799,419.721771,29.217808,27.026474,489.580811,53.477772,83.365250
145,166.254745,245.696091,931.730896,463.453339,222.656906,938.018433,260.872437,9.792919,940.219055,358.937775,8.501315,949.116760,530.033386,161.603531,612.968323,519.784729,156.134583,476.026703,506.377319,42.095737,353.655548,435.109497,-95.411514,184.944046,370.307861,-148.100235,182.020782,443.641846,-16.931660,56.325127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.307844,-6.133743,2.488958,39.452194,14.399927,-3.998606,-0.765953,2.973522,-10.064789,-0.754165,0.000000,0.000000,2.514257,-1.016031,4.480672,2.514257,1.016031,-4.480672,-44.817947,7.886691,-19.786198,,,,,,,-0.149101,0.009444,0.030619,-0.103896,0.077768,0.462754,0.059655,-0.125034,1.399952,,,,-24.033625,0.000000,0.280479,78.646751,-6.548787,-1.022650,-131.071991,6.455609,15.054666,0.000000,0.000000,0.059103,0.000000,0.000000,-0.021630,0.000000,0.000000,0.308791,312.886169,182.823532,839.721497,309.134766,192.102753,1051.044556,102.005966,199.171112,835.260132,329.411133,393.546692,830.761963,465.247040,157.750626,469.097137,418.368683,175.268692,842.124756,92.040436,168.809097,421.676971,478.414490,533.549744,453.103668,456.479980,-6.177639,84.473175,389.721161,-136.977890,216.107315,272.665131,59.627987,56.639439,481.942841,125.935600,228.663086,398.770233,-86.171272,185.514694,461.887390,145.423431,454.765625,49.219635,2.711716,191.003296,461.591705,175.705902,-54.463974,478.732941,37.422436,40.595142,456.480011,-6.177631,84.473175,417.461334,59.357635,31.317234,487.220551,81.460167,88.658432
146,164.793686,253.451431,932.826660,462.070801,230.843658,939.529846,259.655701,17.829344,941.657104,357.693878,16.655952,950.479736,529.388123,176.757874,615.162598,518.847046,174.265137,477.863647,505.227753,63.030952,353.332397,433.660797,-71.210052,181.828217,369.170807,-124.532463,176.611771,441.719147,12.934910,57.567917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.745960,-5.993460,3.314005,39.499825,15.113649,-4.176310,0.686034,2.999093,-10.151046,0.675294,0.000000,0.000000,2.541146,-1.097346,4.400826,2.541146,1.097346,-4.400826,-47.573959,7.691086,-19.626076,,,,,,,-0.135727,-0.000489,0.023891,-0.125371,0.062233,0.444539,0.042979,-0.133714,1.387647,,,,-20.443905,0.000000,2.385990,66.908241,-1.933307,1.356345,-103.073486,15.583395,12.591309,0.000000,0.000000,0.049400,0.000000,0.000000,0.002473,0.000000,0.000000,0.240033,311.668152,190.744766,841.047913,307.616547,200.122925,1052.361084,100.770645,206.783417,836.292480,327.898895,401.487305,832.006287,464.291351,175.155075,470.944000,417.158081,183.344604,843.598206,91.614014,181.234070,423.674225,471.351227,550.728943,463.583252,454.673950,22.698454,85.715157,388.433929,-114.417099,211.033112,270.589050,88.959595,60.911396,479.534027,148.005264,235.958923,397.275909,-62.192738,182.863052,460.898499,163.138458,456.358826,47.950531,24.380871,192.798294,456.823090,204.926682,-51.067001,476.753876,68.403633,43.942516,454.673889,22.698471,85.715164,415.392273,90.490654,35.674606,485.040558,110.172562,94.023743
147,163.426178,261.139435,933.857239,460.779846,238.937698,940.969238,258.489624,25.801859,943.008972,356.497772,24.739052,951.761047,528.651306,191.680939,617.452026,517.700195,192.160095,479.771271,503.957672,84.029221,352.801697,432.325470,-46.289219,178.054749,368.165344,-100.126030,170.337753,440.038330,43.650009,58.498043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.165420,-5.815673,4.088799,39.328342,15.728814,-4.477600,2.082056,3.004751,-10.170127,2.049328,0.000000,0.000000,2.564370,-1.177439,4.325830,2.564370,1.177439,-4.325830,-50.469677,7.487476,-19.499599,,,,,,,-0.125508,-0.009311,0.017238,-0.146167,0.047926,0.431978,0.029427,-0.141168,1.378242,,,,-17.359261,0.000000,4.188196,55.351463,1.904575,3.382941,-76.505501,23.116240,10.116902,0.000000,0.000000,0.039521,0.000000,0.000000,0.020179,0.000000,0.000000,0.173802,310.536652,198.592529,842.302917,306.189362,208.056122,1053.606323,99.623947,214.340195,837.258362,326.490875,409.353180,833.191895,463.135986,192.369644,472.865417,416.033234,191.337921,844.997253,91.004913,193.798462,425.766724,464.423950,567.467957,474.068390,453.066559,52.318634,86.726196,387.236786,-91.065033,205.050110,268.750031,119.016342,65.004829,477.291351,170.155487,242.997177,395.903351,-37.481148,179.500839,459.727356,180.716278,457.992065,46.734894,46.959183,193.363632,452.901978,235.466980,-47.416412,475.009796,100.113182,47.284878,453.066559,52.318626,86.726181,413.570953,122.345734,40.044441,483.084717,139.392120,99.375198
148,162.141068,268.766357,934.816345,459.566071,246.960587,942.329407,257.375793,33.718578,944.268372,355.352234,32.760075,952.952820,527.830811,206.347046,619.806519,516.355042,209.775604,481.722656,502.587463,105.039803,352.065521,431.119812,-20.688459,173.688843,367.295197,-74.884506,163.302948,438.642487,75.034584,59.139572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.556276,-5.603590,4.808862,38.939175,16.236910,-4.904184,3.383338,2.996325,-10.141707,3.330414,0.000000,0.000000,2.583747,-1.256275,4.252773,2.583747,1.256275,-4.252773,-53.455299,7.266889,-19.415852,,,,,,,-0.118989,-0.016569,0.010885,-0.165729,0.035165,0.425920,0.019953,-0.147507,1.371644,,,,-14.896328,0.000000,5.575888,44.266300,4.929585,4.938873,-52.213722,29.077528,7.723323,0.000000,0.000000,0.030682,0.000000,0.000000,0.031389,0.000000,0.000000,0.113340,309.481201,206.380692,843.479248,304.842834,215.915466,1054.773315,98.554504,221.844818,838.151123,325.166016,417.159119,834.312073,461.789642,209.350021,474.836029,414.983704,199.268036,846.315552,90.196411,206.451492,427.937103,457.652496,583.755432,484.476135,451.694946,82.513062,87.515266,386.136932,-66.916107,198.267548,267.191254,149.612793,68.833557,475.222076,192.338104,249.619965,394.667053,-12.074674,175.491104,458.383209,198.113113,459.644714,45.555908,70.420235,192.751480,449.835724,267.205872,-43.462631,473.547577,132.322769,50.597839,451.694916,82.513046,87.515259,412.046356,154.689346,44.370613,481.389954,168.931122,104.632729
149,160.927063,276.338684,935.696960,458.415344,254.933777,943.602234,256.315857,41.587841,945.429016,354.260132,40.728764,954.046814,526.934082,220.731857,622.192200,514.823486,227.069901,483.688141,501.138306,126.017265,351.128815,430.059052,5.551255,168.807404,366.565613,-48.820175,155.623291,437.560760,106.929283,59.531174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.909128,-5.360922,5.468576,38.337086,16.629269,-5.454183,4.559847,2.978237,-10.080697,4.489308,0.000000,0.000000,2.599234,-1.333780,4.178797,2.599234,1.333780,-4.178797,-56.488991,7.021438,-19.380718,0.422318,-0.497389,9.011199,5.070224,4.304975,91.857277,7.335411,1.263671,4.949119,5.421858,0.042035,-6.658390,0.091113,1.381440,-7.534213,-526.566040,-537.478271,-21.549793,1435.449707,1568.812012,777.428040,494.243988,1227.586060,951.675720,-116.500313,1069.765625,12.352337,0.000000,0.000000,-3.558818,0.000000,0.000000,0.376485,0.000000,0.000000,0.069201,308.491394,214.123245,844.569885,303.566956,223.714767,1055.854980,97.551010,229.300903,838.964478,323.903473,424.919983,835.359741,460.262573,226.055328,476.827637,413.999603,207.153946,847.544556,89.178101,219.154724,430.166962,451.066101,599.583984,494.724731,450.588135,113.138062,88.094856,385.144165,-41.976563,190.805847,265.945465,180.604370,72.334732,473.329559,214.532104,255.710724,393.581055,13.988442,170.909790,456.876953,215.288223,461.295532,44.404633,94.751343,191.034363,447.629852,300.008698,-39.144897,472.402710,164.842926,53.857864,450.588074,113.138069,88.094849,410.855164,187.331680,48.604488,479.983185,198.640930,109.729797
150,159.773148,283.863098,936.491821,457.314301,262.878204,944.779114,255.311432,49.418125,946.484436,353.224091,48.655029,955.034790,525.968384,234.812881,624.572327,513.117920,244.004242,485.636139,499.631226,146.921890,350.000122,429.157379,32.386868,163.497940,365.983856,-21.955240,147.424286,436.807159,139.196091,59.723789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.215276,-5.091702,6.061258,37.530239,16.897190,-6.121938,5.590686,2.953105,-9.995877,5.505557,0.000000,0.000000,2.610842,-1.409822,4.101175,2.610842,1.409822,-4.101175,-59.537537,6.745073,-19.395807,0.418036,-0.437973,8.898035,4.464561,4.261324,90.703720,7.515589,1.103475,4.471673,5.057826,-0.037427,-6.768399,-0.150717,1.349927,-7.418705,-513.928955,-524.945435,-19.586382,1212.107666,1502.994385,685.589111,582.158813,1224.516602,867.899231,-106.855827,1056.822021,-17.638668,0.000000,0.000000,-2.749225,0.000000,0.000000,0.907004,0.000000,0.000000,0.029514,307.556854,221.833832,845.566528,302.351746,231.467896,1056.843018,96.602478,236.711990,839.690918,322.682648,432.650024,836.326111,458.565338,242.449097,478.810760,413.071014,215.014313,848.676270,87.942993,231.883514,432.439636,444.702454,614.952148,504.736023,449.764618,144.077408,88.485283,384.271729,-16.265198,182.792816,265.031555,211.882050,75.477547,471.613037,236.736771,261.198517,392.658844,40.669052,165.844284,455.219116,232.204330,462.920837,43.281799,119.948853,188.303970,446.286591,333.727051,-34.393372,471.595581,197.524902,57.049442,449.764618,144.077377,88.485275,410.017914,220.126465,52.713547,478.878418,228.411346,114.620522
151,158.668793,291.346344,937.193115,456.250641,270.813782,945.850952,254.364120,57.217964,947.428345,352.246643,56.548862,955.908508,524.940430,248.569977,626.907959,511.251495,260.543793,487.533630,498.086731,167.719879,348.691864,428.428070,59.772579,157.856873,365.559448,5.677340,138.838654,436.380646,171.718170,59.778187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.467066,-4.800153,6.579515,36.530136,17.032600,-6.897804,6.463629,2.921629,-9.889585,6.367183,0.000000,0.000000,2.618729,-1.484264,4.017383,2.618729,1.484264,-4.017383,-62.576149,6.434094,-19.457853,0.418202,-0.378263,8.797463,3.855890,4.263019,89.678520,7.672336,0.961244,3.991890,4.679807,-0.096427,-6.881052,-0.379160,1.325519,-7.304982,-502.709198,-512.335144,-17.615774,988.269470,1438.808960,595.990845,665.919128,1220.513794,782.552673,-99.561920,1041.603394,-46.515598,0.000000,0.000000,-2.027826,0.000000,0.000000,1.454396,0.000000,0.000000,-0.009740,306.668243,229.525299,846.460999,301.188324,239.188126,1057.729126,95.698914,244.081802,840.323059,321.485016,440.362579,837.202209,456.709137,258.499908,480.754761,412.188660,222.866638,849.701782,86.487671,244.626526,434.740601,438.606628,629.864258,514.437073,449.230743,175.240219,88.718124,383.536407,10.186920,174.360809,264.452362,243.363281,78.268196,470.068329,258.963959,266.057159,391.913208,67.926147,160.392044,453.421051,248.829025,464.497375,42.196655,146.015411,184.672256,445.804260,368.201599,-29.132446,471.128754,230.257965,60.170567,449.230621,175.240219,88.718109,409.535980,252.965668,56.687267,478.074646,258.165863,119.283562
152,157.604187,298.795349,937.793396,455.213440,278.759247,946.808228,253.475464,64.995880,948.254700,351.330170,64.420258,956.660156,523.856079,261.985718,629.158691,509.237610,276.658325,489.347229,496.524078,188.383118,347.220367,427.883392,87.659096,151.987549,365.304077,34.033363,130.003494,436.266418,204.398041,59.762539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.657987,-4.490700,7.015366,35.351284,17.028425,-7.767764,7.173965,2.882801,-9.758368,7.069633,0.000000,0.000000,2.623139,-1.556798,3.925137,2.623139,1.556798,-3.925137,-65.587372,6.087241,-19.558834,0.416418,-0.314488,8.713775,3.205785,4.244827,88.825424,7.810757,0.828935,3.513447,4.288390,-0.144249,-6.998347,-0.600139,1.301216,-7.198758,-493.866180,-501.976624,-15.685124,764.370117,1374.876953,509.660614,745.493774,1216.618164,696.769958,-92.021126,1028.281616,-75.222313,0.000000,0.000000,-1.428273,0.000000,0.000000,2.006921,0.000000,0.000000,-0.055136,305.816437,237.210007,847.245117,300.068787,246.888763,1058.505371,94.830597,251.414307,840.854187,320.292999,448.070618,837.978516,454.705750,274.182190,482.629059,411.343933,230.727509,850.612183,84.812012,257.386292,437.058685,432.830811,644.330444,523.761719,448.980927,206.556549,88.837753,382.958984,37.337906,165.643616,264.195251,274.980103,80.747604,468.687164,281.230865,270.299591,391.356659,95.715363,154.659027,451.494171,265.134460,466.001892,41.167816,172.952118,180.270966,446.174286,403.262726,-23.283051,470.988220,262.962799,63.235760,448.980927,206.556610,88.837753,409.393005,285.770660,60.539082,477.557007,287.854279,123.723007
153,156.570557,306.217102,938.285339,454.193481,286.731628,947.641235,252.646988,72.760323,948.957764,350.476685,72.279144,957.282227,522.720520,275.045898,631.283813,507.089966,292.322876,491.044006,494.961090,208.888885,345.605560,427.534729,115.992874,145.997879,365.231323,63.057278,121.057335,436.438293,237.154449,59.750130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.782806,-4.167748,7.360857,34.010670,16.879374,-8.713333,7.723040,2.834362,-9.594517,7.614365,0.000000,0.000000,2.624410,-1.627028,3.822485,2.624410,1.627028,-3.822485,-68.559532,5.705565,-19.686441,0.417118,-0.250195,8.639643,2.550406,4.251968,88.069748,7.924386,0.709895,3.037087,3.883060,-0.177141,-7.110746,-0.809468,1.279799,-7.093272,-486.298248,-492.346161,-13.500453,539.347229,1309.723267,426.719421,821.869629,1209.153809,610.711243,-87.025696,1013.410461,-102.301338,0.000000,0.000000,-0.963329,0.000000,0.000000,2.556068,0.000000,0.000000,-0.101209,304.993408,244.899323,847.910767,298.986542,254.582489,1059.163574,93.989197,258.713837,841.277771,319.091461,455.785583,838.645264,452.566620,289.476044,484.404083,410.528809,238.611923,851.398804,82.917572,270.174988,439.387146,427.429504,658.365967,532.651489,448.998901,237.971359,88.901283,382.563232,65.135147,156.775879,264.232727,306.669922,82.986481,467.459106,303.554657,273.971710,391.000946,123.987724,148.757248,449.449768,281.098083,467.411682,40.221619,200.750305,175.251282,447.376160,438.732758,-16.766129,471.144012,295.583496,66.276405,448.998810,237.971466,88.901276,409.555328,318.483032,64.304817,477.297424,317.444580,127.966515
154,155.560318,313.618561,938.662292,453.183319,294.746246,948.340576,251.880127,80.519653,949.532349,349.688110,80.135315,957.768005,521.538330,287.739716,633.243225,504.822418,307.518188,492.592346,493.413757,229.219131,343.870667,427.392181,144.715363,139.997726,365.356232,92.682449,112.137024,436.862030,269.918365,59.817204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.837606,-3.835582,7.608115,32.527035,16.582409,-9.711823,8.116840,2.773326,-9.387820,8.007411,0.000000,0.000000,2.622935,-1.694470,3.707782,2.622935,1.694470,-3.707782,-71.485191,5.292152,-19.825375,0.425102,-0.188927,8.579077,1.925860,4.333352,87.452362,8.018165,0.607974,2.567713,3.469117,-0.192556,-7.219317,-1.005714,1.265411,-6.994302,-478.474182,-482.247864,-11.581261,314.336060,1244.861450,347.806091,895.677185,1197.112915,525.542664,-85.764557,995.454468,-127.184662,0.000000,0.000000,-0.634328,0.000000,0.000000,3.094010,0.000000,0.000000,-0.145863,304.192230,252.603745,848.450256,297.936432,262.281097,1059.696167,93.167389,265.984863,841.588013,317.867371,463.518250,839.193054,450.303772,304.367676,486.051666,409.736420,246.533081,852.052856,80.808929,283.014648,441.722931,422.459961,671.990601,541.056335,449.260071,269.438446,88.976570,382.374329,93.516525,147.889801,264.526550,338.368103,85.075874,466.371796,325.946625,277.144073,390.857056,152.688065,142.802155,447.299774,296.702820,468.706329,39.389679,229.385239,169.780151,449.376190,474.428467,-9.507462,471.555389,328.079071,69.338814,449.260132,269.438477,88.976517,409.977600,351.055634,68.038574,477.259277,346.915100,132.061279
155,154.567261,321.006897,938.918457,452.177551,302.816467,948.896790,251.176300,88.282097,949.974182,348.965973,87.998444,958.111572,520.313232,300.060242,634.998901,502.448944,322.231079,493.962921,491.896393,249.359619,342.041534,427.464691,173.762436,134.096146,365.694427,122.831718,103.374672,437.498932,302.628601,60.040947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.819895,-3.498422,7.750194,30.919971,16.137501,-10.737055,8.364688,2.696583,-9.127572,8.258027,0.000000,0.000000,2.619242,-1.758428,3.579787,2.619242,1.758428,-3.579787,-74.359673,4.851623,-19.958559,0.432516,-0.131400,8.547365,1.339453,4.408925,87.129105,8.108659,0.514206,2.113641,3.055615,-0.201423,-7.335496,-1.191799,1.250660,-6.918611,-471.436035,-473.628906,-10.025196,89.077576,1181.944336,275.123138,970.365295,1184.676270,444.050781,-88.942001,982.711975,-150.334625,0.000000,0.000000,-0.431716,0.000000,0.000000,3.626325,0.000000,0.000000,-0.191046,303.406708,260.332520,848.856506,296.914886,269.995941,1060.095825,92.359024,273.232056,841.780457,316.609924,471.277557,839.612305,447.929413,318.849274,487.546478,408.960815,254.502747,852.566284,78.493591,295.932831,444.066681,417.977692,685.227295,548.934875,449.735016,300.914642,89.139229,382.418182,122.409821,139.114136,265.030762,370.003448,87.117615,465.412659,348.409760,279.904633,390.934387,181.754044,136.909439,445.055542,311.936432,469.866089,38.707977,258.808807,164.035263,452.123840,510.161987,-1.440628,472.173828,360.416199,72.480965,449.734894,300.914581,89.139267,410.605743,383.445770,71.807076,477.399689,376.247925,136.069427
