WALKING 07
Date:,2019/07/18
Time:,15:31:14
Type:,
Description:,""
Notes:,""

EVENTS
Subject,Context,Name,Time (s),Description
Patient 1,Right,Foot Strike,1.850000,The instant the heel strikes the ground
Patient 1,Right,Foot Off,2.660000,The instant the toe leaves the ground

TRAJECTORIES
100.000000,Hz
,LASI,,,RASI,,,LPSI,,,RPSI,,,RTHI,,,RKNE,,,RTIB,,,RANK,,,RHEE,,,RTOE,,,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,RHipAngles,,,RKneeAngles,,,RAnkleAngles,,,RAbsAnkleAngle,,,LPelvisAngles,,,RPelvisAngles,,,RFootProgressAngles,,,RGroundReactionForce,,,RNormalisedGRF,,,RAnkleForce,,,RKneeForce,,,RHipForce,,,RGroundReactionMoment,,,RAnkleMoment,,,RKneeMoment,,,RHipMoment,,,RAnklePower,,,RKneePower,,,RHipPower,,,PELO,,,PELP,,,PELL,,,PELA,,,RFEO,,,RFEP,,,RFEL,,,RFEA,,,RFOO,,,RFOP,,,RFOL,,,RFOA,,,RTIO,,,RTIP,,,RTIL,,,RTIA,,,RTOO,,,RTOP,,,RTOL,,,RTOA
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
2527,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,490.626709,956.658027,0.000000,462.000000,902.000000,0.000000,-5.763710,160.111252,842.445190,46046.392313,-24116.433599,9872.576953
2528,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,490.638805,956.733972,0.000000,462.000000,902.000000,0.000000,-5.924953,160.550095,838.800659,45910.891500,-24022.248812,9786.389280
2529,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,490.578895,956.620522,0.000000,462.000000,902.000000,0.000000,-5.829267,161.231186,835.896912,45657.125321,-23889.009674,9764.625185
2530,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,490.583825,956.703482,0.000000,462.000000,902.000000,0.000000,-5.839580,161.196381,831.300720,45475.043747,-23761.754704,9680.305556
2531,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,490.432434,956.655539,0.000000,462.000000,902.000000,0.000000,-5.606702,161.627518,827.616089,45233.803645,-23531.139445,9570.662799
2532,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,490.467730,956.458309,0.000000,462.000000,902.000000,0.000000,-5.839501,161.940933,823.153564,44827.550907,-23433.313081,9569.074334
2533,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,490.425270,956.576789,0.000000,462.000000,902.000000,0.000000,-5.593098,162.227142,819.206970,44709.686186,-23286.179076,9497.861971
2534,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,490.432090,956.387207,0.000000,462.000000,902.000000,0.000000,-5.565915,162.336014,815.395203,44347.067614,-23183.389780,9426.249227
2535,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,490.366579,956.457107,0.000000,462.000000,902.000000,0.000000,-5.765309,162.541595,811.318359,44182.050443,-23014.326601,9383.173413
2536,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,490.271780,956.371751,0.000000,462.000000,902.000000,0.000000,-5.763385,162.826294,805.900330,43818.212452,-22784.237037,9276.924384
2537,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,490.284577,956.479323,0.000000,462.000000,902.000000,0.000000,-5.498639,162.967682,800.610962,43616.743276,-22644.942199,9213.767595
2538,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,490.343953,956.508776,0.000000,462.000000,902.000000,0.000000,-5.594257,162.931152,795.495422,43361.481458,-22547.485230,9145.954059
2539,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,490.145123,956.469121,0.000000,462.000000,902.000000,0.000000,-5.763167,162.950974,792.374451,43159.939677,-22301.476261,9102.754974
2540,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,490.082686,956.383400,0.000000,462.000000,902.000000,0.000000,-5.584079,163.303360,788.517334,42882.253644,-22143.684371,9021.442877
2541,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,490.111062,956.275666,0.000000,462.000000,902.000000,0.000000,-5.406953,163.410492,783.188049,42508.052667,-22016.247520,8976.666395
2542,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,490.072995,956.349503,0.000000,462.000000,902.000000,0.000000,-5.650353,163.405899,777.204285,42240.666222,-21818.451743,8897.521013
2543,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,490.061462,956.295726,0.000000,462.000000,902.000000,0.000000,-5.442509,163.581161,772.177002,41925.910955,-21668.415227,8810.299143
2544,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,489.924829,956.242682,0.000000,462.000000,902.000000,0.000000,-5.618647,163.774902,767.929077,41654.533007,-21444.288434,8792.941835
2545,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,489.836557,956.070308,0.000000,462.000000,902.000000,0.000000,-5.517974,163.981659,762.556641,41231.672205,-21226.951525,8726.664221
2546,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,489.859383,956.076683,0.000000,462.000000,902.000000,0.000000,-5.373268,164.068756,757.138123,40943.518354,-21093.400645,8618.836077
2547,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,489.847947,956.161088,0.000000,462.000000,902.000000,0.000000,-5.244183,164.163879,750.722107,40659.926274,-20906.069456,8565.642293
2548,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,489.826590,955.989915,0.000000,462.000000,902.000000,0.000000,-5.635372,163.861588,746.302917,40292.831102,-20767.065656,8518.824250
2549,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,489.783272,955.889059,0.000000,462.000000,902.000000,0.000000,-5.473471,164.311340,741.318848,39948.975161,-20596.263258,8449.512600
2550,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,489.627769,955.958205,0.000000,462.000000,902.000000,0.000000,-5.205329,164.242783,736.074463,39717.256557,-20336.095150,8417.410084
2551,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,489.502692,955.642557,0.000000,462.000000,902.000000,0.000000,-5.113231,164.076645,730.747925,39199.187523,-20097.535470,8311.978196
2552,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,489.642741,955.707371,0.000000,462.000000,902.000000,0.000000,-5.372546,164.404602,724.632446,38918.103758,-20030.827375,8154.409101
2553,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,489.595034,955.607728,0.000000,462.000000,902.000000,0.000000,-5.322504,164.034470,719.781555,38585.854176,-19862.396506,8214.013661
2554,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,489.512869,955.565667,0.000000,462.000000,902.000000,0.000000,-5.231419,164.089859,714.276489,38260.696631,-19651.795696,8063.988751
2555,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,489.465901,955.278167,0.000000,462.000000,902.000000,0.000000,-5.391201,164.141586,708.644653,37755.288095,-19463.564041,7972.116991
2556,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,489.298091,955.464034,0.000000,462.000000,902.000000,0.000000,-5.131888,163.563965,701.839966,37523.195900,-19158.890980,7965.890767
2557,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,489.382790,955.283034,0.000000,462.000000,902.000000,0.000000,-5.137151,163.659576,695.643555,37065.999214,-19048.661699,7879.108080
2558,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,489.307525,955.089109,0.000000,462.000000,902.000000,0.000000,-5.097891,163.315796,690.359009,36650.544605,-18851.995815,7804.889228
2559,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,489.236101,955.096325,0.000000,462.000000,902.000000,0.000000,-4.997875,162.959641,684.031860,36319.577780,-18630.360593,7748.060114
2560,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,489.145362,954.923283,0.000000,462.000000,902.000000,0.000000,-4.959158,163.057617,677.964966,35880.131855,-18403.604641,7614.373324
2561,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,489.115814,954.821137,0.000000,462.000000,902.000000,0.000000,-5.167137,162.579361,672.158569,35504.179559,-18226.126602,7550.221821
2562,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,489.046052,954.871789,0.000000,462.000000,902.000000,0.000000,-4.941684,162.089233,665.138733,35167.074416,-17989.376484,7543.547777
2563,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,488.982461,954.673595,0.000000,462.000000,902.000000,0.000000,-5.028075,161.780670,658.378662,34679.170865,-17764.676723,7345.491414
2564,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,488.837046,954.642681,0.000000,462.000000,902.000000,0.000000,-5.013705,160.951035,652.659912,34357.767607,-17515.463800,7296.635998
2565,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,488.789441,954.488080,0.000000,462.000000,902.000000,0.000000,-4.885666,160.560532,644.991394,33854.359983,-17278.958774,7240.294651
2566,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,488.820960,954.515101,0.000000,462.000000,902.000000,0.000000,-4.989723,160.083908,637.839294,33496.194961,-17107.462095,7104.298689
2567,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,488.780762,954.458273,0.000000,462.000000,902.000000,0.000000,-4.699659,159.234695,631.254517,33114.521935,-16905.476922,6999.643105
2568,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,488.654842,954.492481,0.000000,462.000000,902.000000,0.000000,-4.908114,158.632706,623.886597,32749.355046,-16629.598425,6967.407132
2569,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,488.641561,954.194839,0.000000,462.000000,902.000000,0.000000,-4.863836,158.137680,617.388672,32224.502169,-16448.197979,6774.338393
2570,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,488.516879,954.099184,0.000000,462.000000,902.000000,0.000000,-4.763572,156.998383,610.241638,31793.091578,-16181.703473,6734.020815
2571,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,488.389359,953.933006,0.000000,462.000000,902.000000,0.000000,-4.560853,156.588287,602.963074,31313.685181,-15911.809263,6635.356714
2572,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,488.360043,953.577464,0.000000,462.000000,902.000000,0.000000,-4.291781,155.848389,595.817932,30730.777788,-15705.786081,6532.538868
2573,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,488.176168,953.806628,0.000000,462.000000,902.000000,0.000000,-4.419415,154.731293,588.535583,30490.044146,-15405.606099,6450.419251
2574,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,488.039416,953.821794,0.000000,462.000000,902.000000,0.000000,-4.454830,154.165009,581.297974,30123.904113,-15136.659614,6373.478962
2575,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,488.102182,953.642051,0.000000,462.000000,902.000000,0.000000,-4.467032,152.839630,572.330444,29556.318070,-14939.073557,6224.020746
2576,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,488.198068,953.672682,0.000000,462.000000,902.000000,0.000000,-4.305027,152.074081,565.051025,29197.702070,-14803.245283,6196.996046
2577,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,487.892398,953.585689,0.000000,462.000000,902.000000,0.000000,-4.455975,150.219437,557.080750,28737.394146,-14424.156268,6090.954725
2578,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,487.918127,953.393599,0.000000,462.000000,902.000000,0.000000,-4.303102,149.622437,548.805176,28205.073066,-14224.002144,5941.579123
2579,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,487.933679,953.132395,0.000000,462.000000,902.000000,0.000000,-4.345895,148.482742,541.528931,27689.671234,-14043.837640,5879.872715
2580,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,487.692992,953.404015,0.000000,462.000000,902.000000,0.000000,-4.077771,146.939224,532.080994,27351.099349,-13670.752469,5713.391266
2581,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,487.449696,952.978310,0.000000,462.000000,902.000000,0.000000,-3.979635,146.099136,524.632324,26744.869477,-13351.733358,5613.304160
2582,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,487.345219,953.048956,0.000000,462.000000,902.000000,0.000000,-4.002296,144.343292,516.877319,26386.047415,-13100.368610,5532.947865
2583,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,487.345758,952.872447,0.000000,462.000000,902.000000,0.000000,-4.141968,143.589493,508.557709,25871.575055,-12889.780548,5412.112235
2584,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,487.315640,952.725761,0.000000,462.000000,902.000000,0.000000,-3.942703,141.824249,499.765076,25350.963538,-12651.872974,5287.486036
2585,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,487.066291,952.473418,0.000000,462.000000,902.000000,0.000000,-3.881392,139.573013,491.364868,24800.864271,-12316.694873,5203.771082
2586,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,487.025422,952.640912,0.000000,462.000000,902.000000,0.000000,-3.819225,138.733139,482.218658,24419.992539,-12067.725189,5034.878030
2587,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,486.949957,952.492454,0.000000,462.000000,902.000000,0.000000,-3.986346,137.138687,472.384521,23851.853948,-11785.973577,4975.879614
2588,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,486.939888,952.416939,0.000000,462.000000,902.000000,0.000000,-3.799982,135.350861,464.111481,23399.079996,-11574.888510,4879.323054
2589,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,486.747521,952.136547,0.000000,462.000000,902.000000,0.000000,-3.616235,133.632111,456.186127,22871.597286,-11289.475963,4714.121804
2590,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,486.711271,951.990426,0.000000,462.000000,902.000000,0.000000,-3.532894,131.964737,446.352112,22313.332406,-11029.927985,4575.643567
2591,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,486.596146,951.780741,0.000000,462.000000,902.000000,0.000000,-3.571241,130.128845,437.473267,21777.743218,-10760.156508,4542.682314
2592,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,486.530269,951.762272,0.000000,462.000000,902.000000,0.000000,-3.661941,128.703079,427.116333,21254.279062,-10477.278408,4380.414931
2593,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,486.350843,951.809754,0.000000,462.000000,902.000000,0.000000,-3.470311,126.726410,418.452942,20843.038101,-10189.681763,4324.692446
2594,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,486.324148,951.797924,0.000000,462.000000,902.000000,0.000000,-3.316972,124.574249,408.662842,20350.561319,-9940.375315,4206.513577
2595,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,486.118863,951.659250,0.000000,462.000000,902.000000,0.000000,-3.449555,122.368042,399.392487,19833.531173,-9632.892727,4036.341456
2596,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,486.107025,951.538111,0.000000,462.000000,902.000000,0.000000,-3.535378,120.070778,389.646301,19302.341736,-9393.213172,3937.092532
2597,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,485.915952,951.698582,0.000000,462.000000,902.000000,0.000000,-3.107501,117.635002,380.203217,18895.560593,-9092.922039,3801.096628
2598,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,485.748127,951.458490,0.000000,462.000000,902.000000,0.000000,-3.250314,115.473412,370.542969,18326.495697,-8799.701583,3600.373572
2599,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,485.587301,951.311749,0.000000,462.000000,902.000000,0.000000,-3.062402,113.077103,361.058716,17804.436825,-8516.400563,3553.059817
2600,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,485.452323,951.268430,0.000000,462.000000,902.000000,0.000000,-3.265327,110.319496,351.485413,17317.134451,-8243.149573,3384.628428
2601,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,485.313851,951.218758,0.000000,462.000000,902.000000,0.000000,-3.005723,107.970840,342.693359,16866.941615,-7989.501839,3266.538940
2602,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,485.412678,951.419069,0.000000,462.000000,902.000000,0.000000,-2.928245,105.167145,331.689697,16391.795930,-7765.744086,3150.917247
2603,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,484.799910,951.831048,0.000000,462.000000,902.000000,0.000000,-2.787290,102.661324,321.291229,16010.278596,-7325.411027,3062.668205
2604,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,484.911525,951.419341,0.000000,462.000000,902.000000,0.000000,-2.710443,100.037491,311.937622,15415.751673,-7146.966526,2891.176128
2605,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,484.621591,951.388965,0.000000,462.000000,902.000000,0.000000,-2.537575,97.574089,301.282257,14880.018786,-6815.484098,2837.719297
2606,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,484.466258,951.070467,0.000000,462.000000,902.000000,0.000000,-2.431562,94.848984,290.975098,14278.283951,-6537.121552,2709.406496
2607,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,484.017669,951.092094,0.000000,462.000000,902.000000,0.000000,-2.853651,92.046471,281.877563,13837.959819,-6206.286786,2550.244700
2608,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,483.841246,951.563579,0.000000,462.000000,902.000000,0.000000,-2.167084,89.441727,271.438660,13453.471474,-5928.558538,2528.192926
2609,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,484.235993,951.535123,0.000000,462.000000,902.000000,0.000000,-2.345597,86.045052,262.084045,12982.365345,-5827.699071,2370.742563
2610,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,483.660364,951.730816,0.000000,462.000000,902.000000,0.000000,-2.136364,83.540825,250.689911,12467.013918,-5430.034723,2214.678310
2611,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,483.900498,951.183195,0.000000,462.000000,902.000000,0.000000,-2.327232,80.678703,240.990784,11852.696595,-5277.818260,2187.059300
2612,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,483.348992,950.830286,0.000000,462.000000,902.000000,0.000000,-2.029808,78.491875,228.775436,11171.170016,-4884.124907,2072.476279
2613,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,483.221522,950.500081,0.000000,462.000000,902.000000,0.000000,-2.169475,77.248375,217.032684,10526.102691,-4605.763909,1997.071522
2614,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,482.867591,950.906391,0.000000,462.000000,902.000000,0.000000,-2.080349,73.730415,207.417770,10144.054548,-4328.309130,1889.885021
2615,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,483.047623,951.147192,0.000000,462.000000,902.000000,0.000000,-1.884873,70.844940,198.884857,9774.632234,-4186.053540,1686.387739
